X,Y,Z,timestamp
-0.73925781,1.265625,0.42431641,22143
-0.78662109,1.3515625,0.39868164,22148
-0.82910156,1.37597656,0.38745117,22158
-1.01757813,1.40429688,0.359375,22174
-1.6875,1.421875,0.23999023,22179
-2.87109375,1.26367188,0.11981201,22181
-4.15234375,1.06640625,0.05267334,22182
-4.9609375,1.07324219,0.01058197,22192
-4.5703125,1.41796875,-0.19555664,22194
-3.15820313,1.87597656,-0.57226563,22199
-2.00585938,2.11328125,-0.85742188,22207
-1.59179688,2.09375,-0.87792969,22211
-1.42773438,1.96972656,-0.71191406,22260
-1.13671875,1.90917969,-0.45019531,22264
-0.90136719,1.86230469,-0.23242188,22274
-0.86669922,1.81445313,-0.16101074,22277
-0.94726563,1.73925781,-0.29541016,22278
-0.94482422,1.8125,-0.50878906,22281
-0.89599609,2.125,-0.72753906,22282
-0.98925781,2.53320313,-0.92333984,22308
-1.34277344,2.86523438,-1.14648438,22311
-1.87890625,2.99609375,-1.3515625,22313
-2.29492188,3.08203125,-1.56835938,22337
-2.38085938,3.06835938,-1.73242188,22342
-2.13085938,2.92578125,-1.92089844,22343
-1.84179688,2.71679688,-2.0625,22367
-1.68261719,2.43164063,-2.171875,22371
-1.4609375,1.90625,-2.1796875,22398
-1.1953125,1.69140625,-2.04882813,22404
-0.74951172,1.48046875,-1.86230469,22406
-0.19506836,1.28222656,-1.65917969,22428
0.29296875,1.09570313,-1.51660156,22434
0.62988281,0.984375,-1.44238281,22435
0.79882813,0.99658203,-1.45703125,22458
0.79101563,1.046875,-1.56054688,22464
0.69287109,1.08496094,-1.64941406,22465
0.62109375,1.10058594,-1.72949219,22488
0.56835938,1.01269531,-1.76757813,22494
0.49169922,0.89599609,-1.76953125,22495
0.32641602,0.73828125,-1.68847656,22518
0.27001953,0.57763672,-0.99365234,22524
0.19909668,0.35424805,-0.92724609,22525
0.16650391,0.13635254,-0.90283203,22548
0.22290039,-0.06896973,-0.96435547,22554
0.29858398,-0.2298584,-0.94091797,22557
0.3112793,-0.46899414,-0.84667969,22578
0.38720703,-0.81835938,-0.80322266,22583
0.43701172,-1.20214844,-0.69189453,22588
0.57958984,-1.58300781,-0.57128906,22597
0.79248047,-1.9453125,-0.55175781,22603
0.97998047,-2.203125,-0.54052734,22628
1.19921875,-2.32226563,-0.56445313,22633
1.45214844,-2.46484375,-0.703125,22638
1.59179688,-2.63867188,-0.78759766,22647
1.67382813,-2.80859375,-0.77734375,22653
1.63964844,-3.03125,-0.75634766,22678
1.47460938,-3.3125,-0.65380859,22683
1.27832031,-3.578125,-0.60595703,22688
1.0703125,-3.82226563,-0.57275391,22701
0.82128906,-3.9453125,-0.54394531,22706
0.62109375,-4.0546875,-0.45776367,22718
0.54248047,-4.11328125,-0.36889648,22724
0.38061523,-4.12109375,-0.25512695,22747
0.17053223,-4.015625,-0.15429688,22754
0.07104492,-3.91015625,-0.04418945,22759
0.07019043,-3.90429688,-0.00143528,22767
-0.06646729,-3.875,0.04638672,22772
-0.06646729,-3.875,0.04638672,22797
-2.03125,-4.2890625,0.05203247,22805
-3.07617188,-4.74609375,0.25512695,22812
-2.92773438,-4.9921875,0.53662109,22818
-1.81640625,-4.765625,0.71044922,22823
-0.99267578,-4.37109375,0.6328125,22847
-1.14453125,-4.2890625,0.56835938,22852
-1.51269531,-4.27734375,0.72021484,22858
-1.46386719,-4.0390625,0.94580078,22868
-1.22167969,-3.74023438,1.15332031,22873
