X,Y,Z,timestamp
0.43115234,0.80664063,0.65527344,2
0.29467773,0.90039063,0.53759766,14
0.02418518,0.84667969,0.58740234,22
-0.13562012,0.66796875,0.64941406,31
-0.14147949,0.51513672,0.65722656,42
-0.09387207,0.52050781,0.54931641,48
-0.07580566,0.64404297,0.48999023,72
-0.13110352,0.73486328,0.4543457,76
-0.1607666,0.64257813,0.3972168,80
-0.0211792,0.58447266,0.38818359,92
0.08044434,0.54492188,0.44213867,96
0.0614624,0.58203125,0.46069336,122
0.08221436,0.60400391,0.41992188,126
0.16906738,0.62207031,0.44921875,130
0.31567383,0.56787109,0.56982422,142
0.42773438,0.42089844,0.75439453,151
0.39550781,0.51416016,0.89697266,162
0.27807617,0.76708984,0.85449219,168
0.17492676,0.93945313,0.75976563,192
0.13903809,1.03515625,0.66210938,196
0.07629395,0.99462891,0.62255859,200
0.05999756,0.97412109,0.69628906,212
0.15917969,1.0,0.73925781,219
0.27783203,0.88574219,0.70556641,242
0.24658203,0.65185547,0.61035156,254
0.18115234,0.49414063,0.51416016,271
0.17065429999999998,0.43432617,0.44775391,276
0.17114258,0.44262695,0.29174805,280
0.22424316,0.45141602,0.21020508,284
0.34375,0.48925781,0.25341797,292
0.16577148,0.33837891,0.26049805,296
0.14465332,0.25585938,0.13049316,322
0.17773438,0.2590332,-0.03753662,339
0.21716309,0.14697266,-0.12176514,356
0.22021484,-0.00997162,-0.15832520000000003,361
0.24768066,0.02246094,-0.18286133,373
0.32983398,0.08056641,-0.19738770000000003,390
0.35131836,0.11895752,-0.25219727,407
0.35668945,0.12023926,-0.24816895,412
0.29931641,0.06011963,-0.28173828,424
0.21691895,-0.0484314,-0.35375977,442
0.17907715,-0.04797363,-0.43774414,459
0.21374512,0.01695251,-0.47216797,476
0.28955078,0.01895142,-0.43701172,481
0.23803711,-0.04153442,-0.33911133,485
0.17736816,-0.02442932,-0.33935547,493
0.24523926,-0.05307007,-0.34033203,510
0.29101563,-0.10632324,-0.28955078,514
0.2980957,-0.1161499,-0.28662109,542
0.22949219,-0.14746094,-0.17834473,555
0.13171387,-0.01435852,-0.07434082,560
0.21582031,0.18457031,-0.00932312,565
0.21582031,0.18457031,-0.00932312,570
0.19067383,0.07836914,0.00724411,574
0.35473633,0.05844116,-0.00298119,578
0.19274902,0.08349609,0.17102051,583
0.07434082,0.13085938,0.33398438,587
0.01172638,0.1607666,0.29150391,593
0.1104126,0.19140625,0.30200195,597
0.26660156,0.15417479999999997,0.39697266,602
0.19006348,0.09564209,0.55322266,606
0.1295166,0.17590332,0.61865234,616
0.43115234,0.80664063,0.65527344,1
0.29467773,0.90039063,0.53759766,13
0.02418518,0.84667969,0.58740234,21
-0.13562012,0.66796875,0.64941406,30
-0.14147949,0.51513672,0.65722656,41
-0.09387207,0.52050781,0.54931641,47
-0.07580566,0.64404297,0.48999023,71
-0.13110352,0.73486328,0.4543457,75
-0.1607666,0.64257813,0.3972168,79
-0.0211792,0.58447266,0.38818359,91
0.08044434,0.54492188,0.44213867,95
0.0614624,0.58203125,0.46069336,121
0.08221436,0.60400391,0.41992188,125
0.16906738,0.62207031,0.44921875,129
0.31567383,0.56787109,0.56982422,141
0.42773438,0.42089844,0.75439453,150
0.39550781,0.51416016,0.89697266,161
0.27807617,0.76708984,0.85449219,167
0.17492676,0.93945313,0.75976563,191
0.13903809,1.03515625,0.66210938,195
0.07629395,0.99462891,0.62255859,199
0.05999756,0.97412109,0.69628906,211
0.15917969,1.0,0.73925781,218
0.27783203,0.88574219,0.70556641,241
0.24658203,0.65185547,0.61035156,253
0.18115234,0.49414063,0.51416016,270
0.17065429999999998,0.43432617,0.44775391,275
0.17114258,0.44262695,0.29174805,279
0.22424316,0.45141602,0.21020508,283
0.34375,0.48925781,0.25341797,291
0.16577148,0.33837891,0.26049805,295
0.14465332,0.25585938,0.13049316,321
0.17773438,0.2590332,-0.03753662,338
0.21716309,0.14697266,-0.12176514,355
0.22021484,-0.00997162,-0.15832520000000003,360
0.24768066,0.02246094,-0.18286133,372
0.32983398,0.08056641,-0.19738770000000003,389
0.35131836,0.11895752,-0.25219727,406
0.35668945,0.12023926,-0.24816895,411
0.29931641,0.06011963,-0.28173828,423
0.21691895,-0.0484314,-0.35375977,441
0.17907715,-0.04797363,-0.43774414,458
0.21374512,0.01695251,-0.47216797,475
0.28955078,0.01895142,-0.43701172,480
0.23803711,-0.04153442,-0.33911133,484
0.17736816,-0.02442932,-0.33935547,492
0.24523926,-0.05307007,-0.34033203,509
0.29101563,-0.10632324,-0.28955078,513
0.2980957,-0.1161499,-0.28662109,541
0.22949219,-0.14746094,-0.17834473,554
0.13171387,-0.01435852,-0.07434082,559
0.21582031,0.18457031,-0.00932312,564
0.21582031,0.18457031,-0.00932312,569
0.19067383,0.07836914,0.00724411,573
0.35473633,0.05844116,-0.00298119,577
0.19274902,0.08349609,0.17102051,582
0.07434082,0.13085938,0.33398438,586
0.01172638,0.1607666,0.29150391,591
0.1104126,0.19140625,0.30200195,596
0.26660156,0.15417479999999997,0.39697266,600
0.19006348,0.09564209,0.55322266,605
0.1295166,0.17590332,0.61865234,615
